Author,LexicalDiversity,MeanWordLen,MeanSentenceLen,StdevSentenceLen,MeanParagraphLen,DocumentLen,Commas,Semicolons,Quotes,Exclamations,Colons,Dashes,Mdashes,Ands,Buts,Howevers,Ifs,Thats,Mores,Musts,Mights,This,Verys,ReviewId,ReviewId2,ReviewScore
70535,83.7838,4.90323,24.6667,1.24722,74,400,0.0,0.0,0,0.0,0.0,0.0,0,13.5135,0.0,0.0,0.0,0.0,0.0,13.5135,0.0,0.0,0.0,532535,118942,7.0
70535,85.2459,4.19231,19.6667,8.95669,59,291,32.7869,0.0,0,0.0,0.0,0.0,0,16.3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533376,191754,7.0
70535,78.7879,4.55769,33.0,5.0,66,325,45.4545,15.1515,0,0.0,0.0,0.0,0,30.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1515,0.0,533305,120832,7.0
70535,63.1285,4.84071,16.0909,14.0742,177,844,44.6927,0.0,0,0.0,5.58659,0.0,0,27.933,11.1732,0.0,0.0,0.0,0.0,0.0,0.0,11.1732,0.0,533579,251127,7.0
70535,65.4545,4.87037,20.5,4.03113,164,810,42.4242,6.06061,0,0.0,0.0,0.0,0,18.1818,18.1818,0.0,0.0,6.06061,0.0,0.0,0.0,6.06061,0.0,532635,92758,7.0
70535,67.0588,4.55263,9.27778,8.82424,167,783,35.2941,0.0,0,5.88235,0.0,0.0,0,23.5294,5.88235,0.0,5.88235,5.88235,0.0,0.0,0.0,11.7647,0.0,532584,51994,7.0
70535,71.4286,4.86154,18.2,9.7242,91,460,54.9451,0.0,0,0.0,0.0,0.0,0,32.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533460,120863,7.0
70535,78.2051,5.01639,26.0,9.20145,78,410,64.1026,12.8205,0,0.0,0.0,0.0,0,12.8205,0.0,12.8205,0.0,0.0,0.0,0.0,0.0,0.0,12.8205,533233,117038,7.0
70535,79.4118,4.44444,16.75,5.84701,67,343,14.7059,0.0,0,0.0,0.0,0.0,0,14.7059,0.0,0.0,14.7059,0.0,0.0,0.0,0.0,0.0,0.0,532391,42279,7.0
70535,81.9444,4.52542,8.75,11.6485,70,349,13.8889,0.0,0,0.0,0.0,0.0,0,13.8889,0.0,0.0,27.7778,0.0,0.0,13.8889,0.0,0.0,0.0,532796,105691,7.0
70535,85.1064,4.9,23.5,8.5,47,257,21.2766,0.0,0,0.0,0.0,0.0,0,21.2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2766,0.0,533583,86423,7.0
70535,70.6422,4.55844,21.8,3.24962,109,537,55.0459,0.0,0,0.0,0.0,0.0,0,18.3486,0.0,9.17431,0.0,0.0,18.3486,18.3486,0.0,9.17431,0.0,533168,95119,7.0
70535,84.8485,4.78571,21.6667,13.4247,65,351,0.0,0.0,0,0.0,0.0,0.0,0,30.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532761,99592,7.0
70535,80.0,4.2,18.75,5.6734,75,356,40.0,0.0,0,0.0,0.0,0.0,0,40.0,13.3333,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,533242,108399,7.0
70535,71.7742,4.60674,17.5714,6.04406,123,598,56.4516,0.0,0,0.0,0.0,0.0,0,32.2581,8.06452,0.0,0.0,0.0,0.0,0.0,0.0,8.06452,8.06452,533228,66580,7.0
70535,81.1594,4.71429,17.25,9.12072,69,355,14.4928,0.0,0,0.0,0.0,14.4928,0,14.4928,0.0,0.0,0.0,0.0,14.4928,14.4928,0.0,0.0,0.0,533044,46187,7.0
70535,67.6136,4.76471,17.3,8.3672,173,856,11.3636,0.0,0,0.0,0.0,0.0,0,11.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3636,5.68182,532843,283530,7.0
70535,63.7363,4.90517,19.7778,9.93062,178,921,21.978,0.0,0,0.0,0.0,0.0,0,21.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532743,79710,7.0
70535,68.254,4.67442,18.0,6.98979,126,608,31.746,15.873,0,0.0,0.0,0.0,0,15.873,0.0,7.93651,0.0,0.0,0.0,0.0,0.0,7.93651,0.0,533139,119012,7.0
70535,73.6842,4.44643,10.8571,11.2431,76,360,26.3158,13.1579,0,0.0,13.1579,0.0,0,0.0,39.4737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533369,99615,7.0
70535,76.7442,4.45455,16.8,5.94643,84,425,46.5116,0.0,0,0.0,0.0,0.0,0,0.0,23.2558,11.6279,0.0,11.6279,0.0,0.0,0.0,34.8837,0.0,532515,99612,7.0
70535,74.0385,4.06494,12.875,12.2315,103,461,67.3077,9.61538,0,0.0,0.0,0.0,0,38.4615,0.0,0.0,0.0,9.61538,0.0,0.0,0.0,9.61538,0.0,533431,235737,7.0
70535,67.3077,4.51429,19.375,15.3129,155,721,89.7436,0.0,0,6.41026,6.41026,0.0,0,25.641,6.41026,0.0,0.0,0.0,0.0,6.41026,0.0,6.41026,0.0,533252,38427,7.0
70535,76.5957,4.26389,18.2,6.43117,91,444,31.9149,10.6383,0,0.0,0.0,0.0,0,21.2766,21.2766,0.0,0.0,21.2766,10.6383,0.0,0.0,0.0,0.0,532905,55928,7.0
70535,76.9231,3.91667,12.8333,10.0568,77,342,38.4615,0.0,0,0.0,0.0,0.0,0,0.0,12.8205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532456,68773,7.0
70535,67.5,4.82407,22.5714,10.6484,158,788,25.0,0.0,0,0.0,0.0,0.0,0,6.25,6.25,0.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,532498,110549,7.0
70535,80.6452,4.62,8.85714,7.62381,62,312,16.129,0.0,0,0.0,0.0,16.129,0,32.2581,16.129,0.0,0.0,0.0,0.0,0.0,0.0,16.129,0.0,532945,105606,7.0
70535,80.916,5.0283,16.25,8.0273,130,704,15.2672,0.0,0,0.0,0.0,0.0,0,15.2672,7.63359,0.0,0.0,7.63359,0.0,0.0,0.0,7.63359,0.0,533055,110550,7.0
70535,63.4615,4.33333,20.4,12.0764,102,478,48.0769,0.0,0,0.0,0.0,0.0,0,48.0769,9.61538,0.0,0.0,9.61538,0.0,0.0,0.0,9.61538,0.0,532947,166896,7.0
70535,79.1045,3.96226,16.75,12.9494,67,310,0.0,14.9254,0,0.0,0.0,0.0,0,44.7761,0.0,0.0,14.9254,0.0,14.9254,0.0,0.0,0.0,0.0,532794,195685,7.0
70535,78.0488,4.875,16.4,6.2482,82,433,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532394,44537,7.0
70535,86.2069,4.08,14.5,4.71699,58,273,0.0,0.0,0,0.0,0.0,0.0,0,17.2414,17.2414,0.0,0.0,0.0,0.0,0.0,0.0,17.2414,0.0,532914,82146,7.0
70535,78.2609,4.22222,22.3333,3.39935,67,318,86.9565,0.0,0,0.0,0.0,0.0,0,28.9855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4928,0.0,533151,163187,7.0
70535,69.0789,4.51429,16.4444,16.1666,148,723,32.8947,0.0,0,0.0,0.0,0.0,0,19.7368,6.57895,0.0,6.57895,6.57895,0.0,0.0,0.0,6.57895,0.0,533342,253131,7.0
70535,75.8621,4.93182,19.0,9.93311,57,306,34.4828,0.0,0,0.0,0.0,0.0,0,68.9655,0.0,0.0,0.0,0.0,0.0,17.2414,0.0,0.0,0.0,533276,86310,7.0
70535,73.7288,4.72414,14.625,5.69951,117,587,50.8475,0.0,0,0.0,0.0,0.0,0,8.47458,16.9492,0.0,0.0,0.0,8.47458,0.0,0.0,8.47458,0.0,532904,68675,7.0
70535,76.3636,4.92857,18.3333,10.873,55,278,90.9091,0.0,0,0.0,0.0,0.0,0,18.1818,0.0,0.0,0.0,0.0,0.0,18.1818,0.0,0.0,0.0,532395,46271,7.0
70535,85.3659,4.58571,20.5,2.95804,82,417,12.1951,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.1951,0.0,0.0,0.0,12.1951,0.0,533295,42369,7.0
70535,81.0127,4.5625,15.6,6.2482,78,394,50.6329,0.0,0,0.0,0.0,0.0,0,25.3165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6582,0.0,533036,48171,7.0
70535,81.5789,4.35484,15.2,7.62627,76,373,39.4737,0.0,0,0.0,0.0,0.0,0,26.3158,0.0,0.0,0.0,26.3158,0.0,13.1579,0.0,13.1579,0.0,532644,90728,7.0
70535,84.8485,4.30357,16.25,6.68487,65,318,45.4545,0.0,0,0.0,0.0,0.0,0,15.1515,15.1515,0.0,0.0,15.1515,15.1515,0.0,0.0,0.0,0.0,533298,103644,7.0
70535,75.0,5.62222,19.6667,14.3372,59,335,116.667,0.0,0,0.0,0.0,0.0,0,0.0,16.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532448,81974,7.0
70535,83.3333,4.13333,10.8,3.76298,54,257,18.5185,0.0,0,18.5185,0.0,0.0,0,0.0,18.5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5185,532436,105550,7.0
70535,80.7229,4.49254,16.4,8.33307,82,416,24.0964,0.0,0,0.0,0.0,0.0,0,12.0482,12.0482,0.0,0.0,12.0482,0.0,0.0,0.0,0.0,0.0,532411,110366,7.0
70535,81.0127,4.92188,19.25,11.0764,77,411,88.6076,0.0,0,0.0,0.0,0.0,0,25.3165,12.6582,0.0,0.0,0.0,0.0,0.0,0.0,12.6582,0.0,532567,172495,7.0
70535,64.6707,4.87963,20.625,10.4993,165,823,23.9521,11.976,0,0.0,11.976,0.0,0,0.0,5.98802,0.0,0.0,5.98802,5.98802,0.0,0.0,0.0,0.0,532989,63688,7.0
70535,67.7419,4.55952,13.5556,12.3568,122,577,40.3226,0.0,0,0.0,0.0,0.0,0,24.1935,8.06452,0.0,0.0,16.129,0.0,0.0,0.0,16.129,0.0,532856,81696,7.0
70535,75.8242,5.13043,22.75,9.12072,91,500,0.0,0.0,0,0.0,0.0,0.0,0,21.978,0.0,0.0,0.0,21.978,0.0,0.0,0.0,0.0,0.0,533058,94979,7.0
70535,76.1905,4.29688,21.0,9.61769,84,397,83.3333,0.0,0,0.0,0.0,0.0,0,47.619,35.7143,0.0,0.0,0.0,0.0,0.0,0.0,11.9048,0.0,533270,82010,7.0
70535,83.3333,4.24,15.0,4.1833,60,287,66.6667,0.0,0,0.0,0.0,0.0,0,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532895,90685,7.0
70535,69.5652,4.51786,22.7143,12.5096,159,774,37.2671,0.0,0,0.0,0.0,0.0,0,24.8447,12.4224,0.0,0.0,18.6335,6.21118,6.21118,0.0,24.8447,0.0,533094,258000,7.0
70535,77.381,4.23077,27.6667,5.4365,83,385,23.8095,11.9048,0,0.0,11.9048,0.0,0,11.9048,11.9048,11.9048,0.0,0.0,0.0,0.0,0.0,11.9048,0.0,532517,71089,7.0
70535,90.0,5.08889,16.6667,4.10961,50,286,20.0,0.0,0,0.0,0.0,0.0,0,40.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,533374,145681,7.0
70535,74.7826,4.22093,16.0,7.6532,112,536,17.3913,8.69565,0,8.69565,0.0,0.0,0,34.7826,8.69565,0.0,0.0,8.69565,0.0,0.0,0.0,17.3913,0.0,533273,138097,7.0
70535,72.549,5.18919,20.0,7.69415,100,560,29.4118,9.80392,0,0.0,0.0,0.0,0,49.0196,0.0,9.80392,0.0,0.0,19.6078,0.0,0.0,0.0,0.0,532722,117194,7.0
70535,77.7778,4.93878,21.0,4.89898,63,331,31.746,0.0,0,0.0,0.0,0.0,0,63.4921,15.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.873,533330,118880,7.0
70535,69.1667,4.46988,14.75,8.74285,118,578,66.6667,8.33333,0,0.0,0.0,8.33333,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3333,0.0,533128,112327,7.0
70535,75.2212,4.18824,13.875,14.2954,111,512,26.5487,0.0,0,0.0,0.0,0.0,0,17.6991,8.84956,0.0,0.0,17.6991,0.0,17.6991,0.0,8.84956,0.0,532882,167404,8.0
70535,73.75,4.37288,16.0,6.69328,80,379,50.0,0.0,0,0.0,0.0,0.0,0,25.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,25.0,25.0,533006,124298,8.0
70535,78.2609,5.26389,18.4,7.17217,92,512,21.7391,0.0,0,0.0,0.0,0.0,0,43.4783,0.0,0.0,0.0,0.0,0.0,10.8696,0.0,0.0,0.0,532977,118632,8.0
70535,82.2581,4.39216,20.6667,8.25967,62,304,16.129,0.0,0,0.0,0.0,0.0,0,16.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533231,264441,8.0
70535,73.1959,4.76056,19.4,3.00666,97,489,41.2371,0.0,0,0.0,0.0,20.6186,0,20.6186,0.0,0.0,0.0,0.0,0.0,10.3093,0.0,10.3093,10.3093,533316,118607,8.0
70535,81.4286,4.12281,23.0,7.25718,69,329,28.5714,0.0,0,0.0,0.0,0.0,0,42.8571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532693,68245,8.0
70535,71.7172,4.3662,19.8,5.87878,99,473,10.101,0.0,0,0.0,0.0,0.0,0,30.303,10.101,0.0,0.0,0.0,0.0,10.101,0.0,0.0,0.0,533075,116695,8.0
70535,70.2899,4.78351,22.6667,10.6719,136,684,72.4638,7.24638,0,7.24638,0.0,0.0,0,21.7391,14.4928,0.0,0.0,14.4928,7.24638,0.0,0.0,0.0,7.24638,533215,118571,8.0
70535,69.1667,4.33735,17.0,3.92792,119,561,50.0,0.0,0,0.0,0.0,0.0,0,0.0,16.6667,0.0,0.0,0.0,8.33333,0.0,0.0,8.33333,0.0,533401,105191,8.0
70535,70.9677,5.04545,8.45455,11.3407,93,463,75.2688,10.7527,0,0.0,0.0,10.7527,0,43.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7527,10.7527,532967,54428,8.0
70535,82.0513,4.1875,9.75,3.76663,39,177,76.9231,0.0,0,0.0,0.0,0.0,0,25.641,25.641,0.0,0.0,0.0,0.0,25.641,0.0,0.0,0.0,533310,99165,8.0
70535,66.6667,4.78,12.5,13.6107,150,743,26.6667,6.66667,0,0.0,0.0,0.0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532980,275309,8.0
70535,77.1654,4.62245,20.8333,10.1557,125,628,0.0,7.87402,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532723,120402,8.0
70535,72.1739,4.71084,12.7778,8.36365,115,568,43.4783,0.0,0,0.0,0.0,0.0,0,17.3913,17.3913,0.0,0.0,8.69565,8.69565,0.0,8.69565,8.69565,0.0,532523,112740,8.0
70535,75.7576,4.46,10.8333,6.81705,65,321,30.303,15.1515,0,15.1515,0.0,0.0,0,30.303,0.0,0.0,0.0,15.1515,0.0,0.0,0.0,15.1515,0.0,532390,118747,8.0
70535,77.027,4.92982,14.8,5.26878,74,388,27.027,0.0,0,0.0,0.0,0.0,0,27.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532719,106977,8.0
70535,83.1169,4.625,19.25,5.26189,77,401,25.974,0.0,0,0.0,0.0,0.0,0,12.987,0.0,0.0,0.0,0.0,0.0,25.974,0.0,0.0,12.987,532469,107007,8.0
70535,82.4561,4.46809,18.6667,10.8423,56,281,35.0877,0.0,0,0.0,0.0,0.0,0,35.0877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5439,0.0,533308,41935,8.0
70535,73.5537,4.32584,13.3333,10.5198,120,564,16.5289,8.26446,0,0.0,0.0,0.0,0,24.7934,8.26446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533113,202677,8.0
70535,73.8318,4.79747,21.2,10.4766,106,554,46.729,0.0,0,0.0,0.0,0.0,0,28.0374,9.34579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532590,90037,8.0
70535,71.4286,4.61818,12.6667,5.21749,76,376,0.0,0.0,0,0.0,0.0,0.0,0,38.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533129,105078,8.0
70535,72.549,4.64865,20.0,12.6965,100,494,68.6275,0.0,0,0.0,0.0,0.0,0,19.6078,9.80392,0.0,0.0,0.0,0.0,0.0,0.0,9.80392,0.0,532911,50371,8.0
70535,66.6667,4.70455,16.5,4.5,66,314,45.4545,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.1515,0.0,0.0,0.0,532408,77928,8.0
70535,78.125,4.0,16.0,9.02774,64,287,62.5,0.0,0,0.0,0.0,0.0,0,15.625,0.0,0.0,0.0,15.625,0.0,15.625,0.0,0.0,0.0,532827,120787,8.0
70535,69.7917,3.85075,13.7143,10.8853,96,420,41.6667,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.4167,10.4167,0.0,0.0,0.0,10.4167,0.0,532452,59037,8.0
70535,70.7865,4.50794,17.8,7.62627,89,423,56.1798,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.236,0.0,0.0,0.0,0.0,0.0,533131,93476,8.0
70535,62.5954,4.18293,16.125,8.20728,129,583,30.5344,0.0,0,0.0,0.0,7.63359,0,7.63359,7.63359,0.0,0.0,15.2672,0.0,0.0,0.0,0.0,0.0,533428,45925,8.0
70535,73.1959,4.8169,19.2,8.00999,96,515,41.2371,0.0,0,0.0,0.0,10.3093,0,41.2371,10.3093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533426,103241,8.0
70535,73.5632,4.35938,12.2857,8.72949,86,407,22.9885,11.4943,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.9885,0.0,0.0,0.0,0.0,0.0,532979,171410,8.0
70535,79.3651,4.54,21.0,12.9615,63,313,47.619,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533204,120725,8.0
70535,80.3279,5.06122,20.3333,6.12826,61,338,32.7869,0.0,0,0.0,0.0,0.0,0,49.1803,16.3934,0.0,0.0,0.0,0.0,0.0,0.0,16.3934,0.0,532935,120749,8.0
70535,78.8235,4.22388,28.3333,11.7284,85,403,58.8235,0.0,0,0.0,0.0,0.0,0,23.5294,23.5294,0.0,11.7647,0.0,0.0,0.0,0.0,11.7647,0.0,532919,116360,8.0
70535,71.028,4.85526,17.8333,8.896,107,545,28.0374,0.0,0,0.0,0.0,0.0,0,37.3832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34579,533501,47954,8.0
70535,64.8438,4.9759,31.75,10.8369,254,1280,35.1562,3.90625,0,0.0,0.0,0.0,0,7.8125,7.8125,0.0,0.0,3.90625,3.90625,0.0,0.0,3.90625,0.0,532983,375073,8.0
70535,77.4194,4.9375,12.2,6.01332,61,320,80.6452,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532407,50283,8.0
70535,72.093,4.6129,9.55556,8.95806,86,407,58.1395,11.6279,0,0.0,0.0,0.0,0,34.8837,0.0,0.0,0.0,11.6279,0.0,0.0,0.0,0.0,0.0,532909,105265,8.0
70535,77.907,4.53731,14.1667,6.79256,85,437,0.0,0.0,0,0.0,0.0,11.6279,0,0.0,0.0,0.0,0.0,11.6279,0.0,0.0,0.0,11.6279,0.0,532461,83806,8.0
70535,83.3333,4.7,15.0,6.96419,60,313,0.0,16.6667,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532991,120689,8.0
70535,76.9231,4.37143,15.0,7.48331,90,442,0.0,0.0,0,0.0,0.0,0.0,0,32.967,0.0,0.0,0.0,10.989,0.0,0.0,0.0,0.0,0.0,532727,66448,8.0
70535,73.3333,4.49091,9.375,8.80252,75,348,66.6667,0.0,0,0.0,0.0,0.0,0,26.6667,0.0,0.0,0.0,13.3333,0.0,0.0,0.0,0.0,0.0,533105,116259,8.0
70535,73.913,4.76471,22.75,5.76086,91,473,21.7391,0.0,0,0.0,0.0,0.0,0,21.7391,0.0,0.0,10.8696,0.0,21.7391,0.0,0.0,10.8696,0.0,532691,130530,8.0
70535,72.7273,4.6875,22.0,12.9615,66,324,90.9091,0.0,0,0.0,0.0,0.0,0,60.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532396,43544,8.0
70535,75.0,4.55556,18.0,7.87401,72,363,41.6667,0.0,0,0.0,0.0,0.0,0,13.8889,0.0,0.0,0.0,13.8889,0.0,0.0,0.0,13.8889,13.8889,532975,93693,8.0
70535,76.9231,4.75,15.6,5.88558,78,401,25.641,0.0,0,0.0,0.0,0.0,0,0.0,12.8205,0.0,0.0,0.0,0.0,0.0,0.0,25.641,12.8205,532624,110997,8.0
70535,76.1905,4.625,15.75,6.09816,63,320,15.873,0.0,0,0.0,0.0,0.0,0,31.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533407,91834,8.0
70535,68.6275,4.53333,17.0,5.33333,153,731,71.8954,6.53595,0,0.0,6.53595,0.0,0,19.6078,6.53595,0.0,0.0,0.0,0.0,0.0,0.0,13.0719,0.0,533190,120053,8.0
70535,65.5556,4.98305,22.5,8.32166,90,462,22.2222,0.0,0,0.0,0.0,0.0,0,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1111,532715,120036,8.0
70535,78.0488,4.39062,20.25,3.49106,81,401,0.0,0.0,0,0.0,0.0,0.0,0,24.3902,0.0,0.0,0.0,24.3902,0.0,0.0,0.0,0.0,0.0,532648,87507,8.0
70535,71.5686,4.65753,20.4,4.84149,102,517,19.6078,0.0,0,0.0,0.0,0.0,0,9.80392,9.80392,0.0,0.0,0.0,19.6078,0.0,0.0,19.6078,0.0,532373,37469,8.0
70535,76.4151,4.69136,26.0,5.33854,104,531,18.8679,0.0,0,0.0,0.0,0.0,0,0.0,0.0,9.43396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532556,212974,8.0
70535,68.4211,4.39744,28.0,10.8628,112,549,43.8596,8.77193,0,0.0,8.77193,0.0,0,17.5439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533356,52993,8.0
70535,66.4596,5.0,26.6667,11.6714,160,825,55.9006,6.21118,0,0.0,0.0,0.0,0,31.0559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533577,109445,8.0
70535,72.8972,4.38462,35.3333,21.0766,106,504,37.3832,0.0,0,0.0,0.0,0.0,0,28.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532858,111147,8.0
70535,72.9412,4.67742,17.0,10.7703,85,425,35.2941,0.0,0,0.0,0.0,0.0,0,23.5294,23.5294,0.0,0.0,0.0,0.0,0.0,0.0,11.7647,0.0,533398,173390,8.0
70535,65.6051,4.5534,19.375,5.42995,155,760,44.586,0.0,0,0.0,6.36943,0.0,0,19.1083,0.0,0.0,6.36943,12.7389,6.36943,0.0,0.0,19.1083,0.0,532986,315327,8.0
70535,72.4138,4.30952,19.3333,10.873,58,275,17.2414,0.0,0,0.0,0.0,0.0,0,17.2414,0.0,0.0,0.0,0.0,17.2414,0.0,0.0,0.0,0.0,532768,184858,8.0
70535,74.4186,4.25,15.875,8.20728,127,598,23.2558,7.75194,0,7.75194,7.75194,0.0,0,46.5116,0.0,0.0,0.0,7.75194,7.75194,0.0,0.0,7.75194,0.0,532993,113277,8.0
70535,67.1756,4.98864,13.1,10.7559,131,667,22.9008,0.0,0,0.0,7.63359,0.0,0,30.5344,0.0,0.0,0.0,7.63359,0.0,0.0,0.0,15.2672,0.0,532741,87337,8.0
70535,61.0738,4.71429,14.8,13.1286,148,705,26.8456,0.0,0,13.4228,0.0,0.0,0,46.9799,0.0,0.0,0.0,6.71141,0.0,0.0,0.0,6.71141,6.71141,533032,58708,8.0
70535,71.2644,4.33871,17.4,9.64572,87,416,22.9885,0.0,0,0.0,0.0,0.0,0,22.9885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532524,113196,8.0
70535,81.0811,4.85,12.3333,7.54247,74,383,54.0541,0.0,0,0.0,0.0,0.0,0,27.027,13.5135,0.0,0.0,0.0,0.0,13.5135,0.0,0.0,0.0,532936,102592,8.0
70535,71.4286,4.08333,9.33333,6.41179,84,372,35.7143,0.0,0,0.0,0.0,0.0,0,23.8095,11.9048,0.0,0.0,0.0,0.0,11.9048,0.0,11.9048,0.0,533457,111438,8.0
70535,68.9474,5.16031,21.1111,10.7852,190,1008,52.6316,0.0,0,0.0,5.26316,0.0,0,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26316,0.0,533588,67989,8.0
70535,69.8276,4.87654,19.3333,9.35711,116,612,34.4828,8.62069,0,0.0,0.0,0.0,0,17.2414,8.62069,0.0,0.0,0.0,0.0,0.0,0.0,8.62069,17.2414,533315,115927,8.0
70535,80.9524,5.37255,15.5,2.5,62,369,0.0,0.0,0,0.0,0.0,0.0,0,15.873,15.873,0.0,0.0,0.0,0.0,0.0,0.0,15.873,0.0,533555,268995,8.0
70535,76.9231,4.41667,19.5,10.4283,78,383,12.8205,12.8205,0,0.0,0.0,0.0,0,25.641,12.8205,0.0,0.0,0.0,0.0,0.0,0.0,25.641,0.0,533222,57193,8.0
70535,68.2119,4.52427,16.5556,10.5947,149,730,6.62252,0.0,0,0.0,0.0,0.0,0,13.245,6.62252,0.0,0.0,6.62252,0.0,0.0,0.0,19.8675,0.0,532476,95917,8.0
70535,79.6875,3.98039,31.5,1.5,63,290,31.25,31.25,0,0.0,0.0,0.0,0,15.625,15.625,0.0,0.0,31.25,0.0,0.0,0.0,15.625,0.0,532667,117979,8.0
70535,71.7391,4.42424,22.75,12.1527,91,441,43.4783,0.0,0,0.0,0.0,0.0,0,10.8696,10.8696,0.0,0.0,21.7391,0.0,10.8696,0.0,10.8696,0.0,533179,98513,8.0
70535,85.2459,4.48077,11.8,2.99333,59,306,0.0,16.3934,0,0.0,0.0,0.0,0,16.3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532577,92005,8.0
70535,71.831,4.35294,17.75,5.6734,71,340,42.2535,0.0,0,0.0,0.0,0.0,0,42.2535,14.0845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0845,533404,113419,8.0
70535,71.1111,4.8125,11.0,3.24037,44,230,44.4444,0.0,0,0.0,0.0,0.0,0,44.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532621,94155,8.0
70535,80.0,4.07812,8.77778,7.75712,79,357,25.0,0.0,0,12.5,0.0,0.0,0,25.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,532907,102388,8.0
70535,83.8235,4.5614,16.25,11.6485,65,341,0.0,0.0,0,0.0,0.0,0.0,0,14.7059,14.7059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7059,533271,94667,8.0
70535,73.3333,4.26136,17.0,8.63548,119,558,25.0,8.33333,0,0.0,8.33333,8.33333,0,16.6667,0.0,0.0,0.0,16.6667,0.0,0.0,0.0,0.0,0.0,533586,107808,8.0
70535,82.3529,4.44286,20.75,9.44391,83,434,11.7647,0.0,0,0.0,0.0,11.7647,0,11.7647,0.0,0.0,0.0,0.0,0.0,11.7647,0.0,11.7647,0.0,532838,51496,8.0
70535,68.4211,5.03846,25.0,6.60808,150,801,6.57895,6.57895,0,0.0,0.0,0.0,0,39.4737,0.0,0.0,0.0,0.0,6.57895,0.0,0.0,13.1579,0.0,533142,104036,8.0
